user,item,authors,genres,rating
4479,1667,[912],"[1374, 1362]",3
1811,310,[229],"[1361, 1440]",5
3330,645,[444],"[1457, 1419, 1464]",3
407,2141,[353],[1369],5
4647,135,[92],[1369],3
3451,1724,[175],[1369],4
2557,1552,[902],"[1418, 1449, 1438, 1377]",4
5388,1414,[714],"[1540, 1378, 1379, 1424]",3
3671,131,[89],[1374],5
5299,1328,[800],"[1468, 1472]",4
3513,1987,[1100],[1369],5
3127,1027,[64],[1370],3
2505,1201,[522],[1472],5
3387,386,[285],"[1363, 1398]",3
3589,2427,[144],[1432],4
1988,493,[93],[1369],4
4323,1156,[711],[1398],3
1396,267,[184],"[1372, 1469, 1418]",4
3428,182,[126],"[1369, 1456]",5
192,906,[586],"[1394, 1549, 1472]",4
4309,915,[328],[1368],4
4864,2162,[1165],[1398],5
2700,2485,[476],[1366],3
1071,1819,[159],"[1360, 1383]",3
170,919,[25],[1361],5
2241,2390,[407],"[1560, 1385]",4
3357,849,[310],"[1453, 1432]",5
719,1713,[987],"[1401, 1540, 1419, 1402]",3
4461,493,[93],[1369],2
1826,806,[105],[1363],4
1063,2040,"[543, 50]","[1390, 1398, 1370]",5
4914,1817,[1030],[1363],4
422,849,[310],"[1453, 1432]",4
1261,869,[564],[1411],4
1674,403,[261],[1375],4
2025,2429,[144],"[1405, 1394, 1363, 1492, 1393, 1400]",5
2586,1716,[988],[1398],5
4027,26,[24],[1361],3
2349,836,[547],"[1371, 1438, 1458, 1449]",3
2165,93,[58],[1360],3
172,18,[15],"[1383, 1384, 1385]",3
1931,665,[459],[1462],4
3018,849,[310],"[1453, 1432]",3
1007,181,[126],"[1369, 1456]",4
1609,1501,[199],"[1363, 1575, 1398]",4
1038,1667,[912],"[1374, 1362]",4
4507,1338,[156],[1454],4
1620,504,[358],[1362],5
3239,2669,[404],[1398],5
877,380,[282],[1366],5
4580,1203,[25],[1361],5
659,1244,[93],"[1369, 1362]",5
831,1328,[800],"[1468, 1472]",4
240,141,[96],"[1394, 1427]",2
3026,1797,[685],"[1540, 1568, 1409, 1464]",3
2656,1433,[250],[1413],5
2833,2657,[126],[1418],3
5191,2484,[711],"[1465, 1608]",5
1188,2224,[149],[1363],3
619,1696,[980],[1403],5
4331,2414,[816],"[1363, 1374, 1494]",3
2074,2447,[339],[1363],5
2354,1176,[363],[1566],4
3069,1632,[573],[1369],4
3123,1478,[868],"[1394, 1398]",5
3302,2088,[1134],[1363],3
3184,666,[449],[1363],4
2455,1421,[840],"[1399, 1533, 1360, 1398]",4
5131,2113,[411],"[1363, 1364]",3
4190,1552,[902],"[1418, 1449, 1438, 1377]",5
1814,458,[327],"[1426, 1376]",3
2818,2147,"[1160, 1161]","[1372, 1438, 1475, 1495]",5
2681,2238,[407],[1363],5
2649,1059,[672],[1562],5
940,2450,[339],[1363],4
3710,142,[97],"[1401, 1387, 1441, 1383, 1360]",5
1584,537,[370],[1366],4
1253,703,[475],[1374],3
1924,852,[554],"[1439, 1546, 1398]",3
891,1391,[823],"[1383, 1591]",4
332,2209,[1180],"[1438, 1371, 1443, 1388]",5
5005,430,[310],[1410],5
3880,2654,[24],"[1377, 1380, 1464, 1399, 1457]",5
3079,533,[370],[1366],2
1131,50,[47],"[1419, 1420]",2
2503,18,[15],"[1383, 1384, 1385]",3
1771,90,[55],"[1427, 1374]",5
1443,2417,[1263],"[1475, 1438, 1377]",4
3773,2679,[1359],[1366],4
4086,2038,[283],"[1540, 1380, 1457, 1568, 1379, 1464]",5
3597,1573,[64],[1554],3
4093,1264,[436],[1401],4
1345,1863,[1052],[1464],5
1635,520,[197],[1390],4
267,16,[13],[1381],4
1566,154,[75],"[1433, 1401, 1370]",4
4583,72,[50],"[1378, 1398, 1422]",3
2896,1738,[200],[1399],5
0,2266,[1203],"[1360, 1472]",4
4170,1388,[352],[1398],4
1680,2269,[170],"[1366, 1482]",3
3602,1711,[533],[1494],4
4557,2323,[240],"[1387, 1383]",4
4832,1421,[840],"[1399, 1533, 1360, 1398]",4
2588,212,[149],[1363],5
4443,111,[74],[1432],3
2637,369,[273],"[1457, 1377, 1464, 1360, 1409]",5
229,2499,[15],"[1377, 1457, 1481, 1418]",5
5358,570,[396],[1433],5
3299,1927,[1074],"[1360, 1398, 1370, 1376, 1401]",4
171,2632,[715],"[1661, 1445]",5
4988,595,[177],[1363],4
3936,765,"[505, 506]","[1398, 1374, 1539, 1363]",4
4316,721,[449],[1363],5
2219,1909,[93],"[1369, 1398]",3
3239,1230,[285],[1363],4
4936,1419,[838],[1473],3
1789,2447,[339],[1363],4
5253,2461,[1271],"[1653, 1398]",4
1007,533,[370],[1366],1
5355,714,"[479, 285]",[1363],4
258,612,[420],[1526],5
418,640,[179],"[1457, 1399, 1530]",5
1879,2505,[326],"[1366, 1369]",4
3335,1144,[74],"[1413, 1540, 1380, 1517]",4
1799,1259,[296],[1383],3
3535,1387,[352],[1398],5
2229,2061,[24],[1399],4
3080,2290,"[1212, 1213]","[1363, 1475, 1398]",5
820,2540,[139],[1616],4
2023,306,[225],[1363],5
441,650,[448],[1532],5
5308,65,[50],[1398],2
3307,1925,[612],"[1377, 1457, 1540, 1380, 1379, 1378]",2
4089,505,[359],[1366],4
196,1953,[849],[1465],3
493,781,[518],[1403],4
4223,547,[383],"[1360, 1377, 1380]",5
204,2583,[29],"[1394, 1395, 1656, 1657, 1658, 1659]",4
3344,1835,[324],[1403],2
8,2108,[543],[1369],4
3308,778,[515],"[1438, 1411]",5
5495,1941,[551],"[1372, 1438, 1418, 1463, 1417, 1371]",1
143,537,[370],[1366],5
5358,836,[547],"[1371, 1438, 1458, 1449]",3
702,92,[57],[1363],3
1080,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",5
4839,1098,[689],[1374],4
3568,1933,[1077],[1360],4
2217,1012,[649],"[1438, 1528, 1388, 1411, 1414]",5
268,668,[460],[1403],4
1201,939,[605],"[1374, 1539, 1369, 1457]",4
2726,2475,[814],"[1360, 1584, 1445, 1377, 1402]",3
801,2632,[715],"[1661, 1445]",5
1126,1778,[1008],[1363],3
1972,1417,[837],"[1598, 1599, 1376]",1
3526,212,[149],[1363],4
3521,2631,[891],"[1374, 1378, 1369]",5
5260,1208,[738],"[1361, 1401, 1571, 1385]",4
2283,1759,[371],[1387],4
5479,1283,[635],[1426],4
3128,2162,[1165],[1398],5
1011,2482,[1279],[1363],4
1849,1691,[543],"[1369, 1487, 1370]",4
1675,2165,[235],"[1479, 1401, 1376]",5
977,1607,[738],[1385],4
2037,1061,[104],[1366],5
2584,458,[327],"[1426, 1376]",3
2877,2185,[175],[1369],5
3095,879,[569],[1385],5
1341,1691,[543],"[1369, 1487, 1370]",4
2129,2330,[1229],[1393],5
3275,200,[141],"[1460, 1461, 1411, 1371]",4
1379,2050,[107],"[1398, 1376]",5
2302,919,[25],[1361],5
2517,2404,[817],"[1650, 1454]",5
3378,2342,[328],[1403],2
2323,1002,[643],"[1418, 1470, 1522]",2
624,260,[57],[1363],3
5094,2461,[1271],"[1653, 1398]",5
942,1420,[839],"[1427, 1598]",4
2196,55,[50],[1398],5
1013,2594,[645],"[1377, 1457, 1380, 1481, 1464]",5
668,2033,[1113],"[1540, 1380, 1457, 1568, 1527]",4
4767,2286,[35],[1403],5
3511,2180,[1167],"[1374, 1472, 1398]",2
264,64,[50],[1398],5
2914,2319,[1223],[1411],4
411,919,[25],[1361],5
4331,2040,"[543, 50]","[1390, 1398, 1370]",4
4720,2321,[1224],"[1411, 1438, 1388, 1377]",4
1736,2475,[814],"[1360, 1584, 1445, 1377, 1402]",5
24,775,[512],"[1387, 1383]",5
391,1761,[778],[1512],3
1612,2414,[816],"[1363, 1374, 1494]",5
2035,1386,[352],"[1590, 1398]",5
4992,2589,[288],[1398],5
4355,871,[566],[1388],3
3032,1667,[912],"[1374, 1362]",4
2048,504,[358],[1362],4
2011,1296,[296],[1451],4
4752,229,[160],[1374],3
147,2177,[107],"[1441, 1361, 1370]",5
5373,987,[634],"[1481, 1377, 1464, 1360]",2
3970,1267,[767],[1578],0
1284,2455,[1269],"[1517, 1438, 1402, 1480]",5
4903,2461,[1271],"[1653, 1398]",2
1479,1202,[278],[1369],4
2201,2000,[1028],[1366],3
920,2168,[716],"[1479, 1401, 1376]",3
4174,2647,[175],[1369],5
3019,2080,[1129],[1360],4
925,2053,[672],[1390],4
126,921,[595],[1531],3
4607,1984,[779],"[1457, 1540, 1568, 1376, 1401]",5
197,170,[119],[1363],3
1997,207,[144],[1432],4
563,1976,[1095],"[1388, 1438, 1470, 1371, 1411, 1388]",5
1093,1922,[1071],[1401],4
757,570,[396],[1433],4
1441,1151,[707],"[1540, 1457, 1402]",3
329,1420,[839],"[1427, 1598]",5
5394,1789,[991],[1360],4
2201,2461,[1271],"[1653, 1398]",3
4115,2571,[862],"[1371, 1438, 1414, 1388, 1379]",2
2697,2459,[967],"[1406, 1360, 1622, 1455]",5
3362,1437,[505],[1366],5
2548,1668,[74],[1360],5
4919,1437,[505],[1366],4
171,721,[449],[1363],2
185,2030,[1112],[1465],4
664,1136,[20],"[1540, 1464, 1380, 1457]",4
864,2003,[296],[1383],4
4004,1852,[22],"[1567, 1396]",5
2818,1908,[743],"[1434, 1398]",4
3910,2632,[715],"[1661, 1445]",4
418,2086,[730],"[1438, 1417, 1372, 1473, 1425]",3
4981,1403,[829],"[1540, 1597, 1568, 1380]",3
4397,1159,[712],[1360],4
1904,2607,[1042],"[1631, 1632]",4
1856,259,[57],[1363],5
4930,2304,[1218],"[1394, 1492]",5
3811,605,[113],[1363],4
1475,68,[50],[1398],4
4596,453,[264],[1360],3
1393,2514,[35],"[1457, 1449, 1377, 1360, 1409, 1527]",5
2050,2053,[672],[1390],4
2948,1229,[520],[1363],3
3161,33,[28],"[1377, 1371, 1388, 1379]",4
2173,2430,[144],"[1438, 1378, 1425, 1388, 1414, 1411]",3
146,1597,[496],"[1360, 1457, 1380]",4
946,48,[45],"[1414, 1415]",5
4306,1493,[870],[1608],4
1242,1777,[79],"[1360, 1436, 1540]",4
4349,1900,[437],"[1624, 1452]",4
3032,1125,[485],[1398],3
5301,1358,[812],"[1360, 1456]",3
1418,1230,[285],[1363],5
1220,1343,[806],"[1418, 1417, 1372, 1540, 1379, 1387]",5
1113,621,[179],[1399],4
5223,370,[274],[1438],4
2058,91,[56],"[1372, 1417, 1420, 1371]",3
2995,2632,[715],"[1661, 1445]",5
3764,919,[25],[1361],5
3603,1386,[352],"[1590, 1398]",3
4406,2396,[612],[1472],5
4860,1509,[107],"[1370, 1376]",4
5444,12,[9],"[1375, 1376]",5
2236,958,[616],[1363],4
235,919,[25],[1361],5
582,533,[370],[1366],3
4775,63,[50],[1398],3
2397,1911,[542],"[1457, 1448, 1473, 1540, 1377, 1464]",5
2345,2167,[235],"[1479, 1401, 1376]",4
2740,533,[370],[1366],4
3367,347,[254],[1366],3
2749,243,[89],[1374],3
1356,1901,[849],[1366],3
990,235,[163],"[1466, 1375]",4
127,531,[372],"[1457, 1411]",4
5154,2485,[476],[1366],3
528,1236,[528],"[1360, 1517, 1521, 1531]",5
3267,932,[389],"[1360, 1551]",4
5316,1283,[635],[1426],4
599,2482,[1279],[1363],3
4150,2089,[1000],[1369],5
423,2647,[175],[1369],5
4188,430,[310],[1410],5
5363,1250,[93],[1369],4
3865,2601,[1327],"[1360, 1449, 1391, 1380]",3
41,70,[50],[1398],2
2978,186,[129],"[1360, 1379, 1377]",4
3760,434,[316],"[1500, 1385]",5
3658,2632,[715],"[1661, 1445]",4
1275,68,[50],[1398],4
472,2458,[607],"[1517, 1402, 1480]",5
390,2515,[731],[1438],5
2872,1377,[386],[1366],5
4265,1479,[144],"[1394, 1363]",5
271,18,[15],"[1383, 1384, 1385]",5
5271,1640,[949],"[1540, 1418, 1417, 1464, 1402]",2
3948,2232,[77],"[1487, 1398]",4
2741,1282,[777],"[1360, 1374, 1369, 1531]",5
2170,2060,[767],"[1361, 1472]",5
1802,706,[476],[1398],3
2928,742,[489],"[1363, 1398, 1364]",5
2045,2301,[308],"[1401, 1387, 1540, 1377]",3
64,2330,[1229],[1393],5
3477,458,[327],"[1426, 1376]",4
913,1156,[711],[1398],4
1589,72,[50],"[1378, 1398, 1422]",5
4226,985,[633],"[1451, 1401]",3
2715,1857,[21],"[1568, 1377]",4
1373,2312,[422],[1360],4
1422,2078,[1128],[1394],2
3822,2632,[715],"[1661, 1445]",4
157,1055,[669],[1561],2
3650,1298,[672],[1562],5
2532,2459,[967],"[1406, 1360, 1622, 1455]",2
1936,1921,[1070],"[1360, 1457, 1517, 1449]",5
4343,426,[291],[1499],5
4746,2653,[1073],[1425],4
4792,2647,[175],[1369],5
155,706,[476],[1398],3
1370,919,[25],[1361],2
4123,1298,[672],[1562],2
4933,2505,[326],"[1366, 1369]",4
4959,2269,[170],"[1366, 1482]",3
3852,880,[324],"[1438, 1425, 1378, 1409, 1411]",5
1239,60,[50],[1398],5
5114,2531,[139],[1616],5
3625,898,[580],[1387],3
961,558,[391],"[1360, 1521, 1457]",4
913,1570,[913],[1363],4
3599,2638,[1342],[1471],3
231,20,[18],"[1389, 1361, 1380, 1390, 1391]",2
151,1189,[161],[1465],3
1924,1344,"[672, 807]","[1378, 1424, 1372, 1475, 1409]",4
2610,2042,[767],"[1363, 1432, 1397]",5
4807,769,[508],"[1363, 1494]",4
2326,1387,[352],[1398],5
1495,1904,[1066],"[1457, 1540, 1360, 1568, 1380]",5
780,995,[637],"[1360, 1392]",4
3300,1215,[191],[1398],5
3021,2337,[1233],[1451],4
4688,2447,[339],[1363],5
389,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",4
1735,954,[420],"[1473, 1379, 1457]",4
1191,1362,[104],[1366],5
883,723,[367],"[1513, 1361]",3
3851,293,[1],[1432],4
1729,1045,[533],"[1363, 1398, 1377, 1374, 1473]",4
1173,2639,[246],[1362],2
2915,1409,[597],[1460],3
5460,1203,[25],[1361],3
1327,2514,[35],"[1457, 1449, 1377, 1360, 1409, 1527]",5
3785,2050,[107],"[1398, 1376]",3
4767,464,[296],[1383],4
5288,591,[413],[1363],5
2279,430,[310],[1410],3
1711,342,[249],[1398],2
4507,2537,[139],[1616],3
4100,1236,[528],"[1360, 1517, 1521, 1531]",5
689,2657,[126],[1418],5
218,1017,[576],[1366],3
4896,2363,[1242],[1360],4
2867,1097,[688],[1411],4
4141,2501,[932],"[1457, 1377, 1481, 1360, 1380]",4
1782,1726,[992],[1457],5
2106,1201,[522],[1472],5
1470,488,[126],"[1369, 1456]",5
5278,1590,[25],"[1360, 1464, 1380]",4
902,293,[1],[1432],4
786,57,[50],[1398],3
3469,2433,[413],[1363],5
2194,1777,[79],"[1360, 1436, 1540]",4
2888,507,[359],[1398],4
3348,1174,[396],"[1409, 1464, 1360, 1380]",2
1506,1253,[69],"[1540, 1464, 1380, 1379]",5
3082,882,[571],"[1479, 1396, 1494, 1385]",5
2186,249,[174],"[1398, 1385]",4
4708,1596,[925],[1387],5
1480,636,[282],[1366],3
3674,1982,[1097],"[1366, 1402]",5
5445,993,[636],"[1372, 1463, 1418, 1371]",2
1870,625,[248],[1363],5
1138,2325,[1226],[1472],5
3936,2383,[1249],[1438],4
3507,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",2
281,2140,[777],"[1360, 1374, 1377, 1457, 1369]",3
4760,2632,[715],"[1661, 1445]",3
1594,1756,[458],[1363],4
4772,2154,[250],"[1369, 1413]",5
551,430,[310],[1410],4
2450,2050,[107],"[1398, 1376]",3
5144,1909,[93],"[1369, 1398]",3
3456,1636,[407],[1363],2
3244,1943,[65],"[1398, 1374, 1360, 1539, 1553]",5
1427,430,[310],[1410],5
2792,1900,[437],"[1624, 1452]",3
1692,1341,[804],"[1418, 1417, 1372, 1373, 1416]",4
1872,1859,[505],"[1401, 1374, 1398, 1443, 1539]",5
2561,1679,[577],[1369],3
4459,2095,[1137],[1637],3
616,2632,[715],"[1661, 1445]",4
698,590,[412],"[1449, 1418, 1372, 1417, 1524, 1438]",2
1571,111,[74],[1432],5
858,2386,[1251],"[1371, 1438, 1414, 1378, 1425, 1418, 1379]",2
4306,457,[326],[1398],5
4405,1114,[174],[1385],5
4906,67,[50],[1398],3
4848,293,[1],[1432],5
5055,209,[146],"[1457, 1378]",3
1322,436,[246],[1362],3
3012,116,[75],"[1433, 1401, 1370]",5
1150,1387,[352],[1398],5
4031,143,[75],"[1433, 1401, 1370]",5
3577,804,[167],"[1366, 1369]",5
4998,2464,[967],"[1457, 1406, 1622, 1383, 1455]",2
1716,2632,[715],"[1661, 1445]",5
1094,2096,[1137],"[1438, 1418, 1373, 1449, 1378, 1416]",3
2430,608,[328],[1360],3
1491,1679,[577],[1369],4
82,1887,[838],"[1399, 1385]",4
5538,1264,[436],[1401],3
1630,485,[29],"[1473, 1379, 1509, 1457]",3
5157,2620,[1336],[1383],4
4803,1115,[117],[1360],5
4810,1803,[1023],"[1457, 1377, 1464]",2
2271,149,[101],"[1360, 1444]",4
5331,158,[107],"[1370, 1376]",4
1200,721,[449],[1363],5
2816,1066,[367],"[1515, 1361]",5
592,142,[97],"[1401, 1387, 1441, 1383, 1360]",4
5217,1523,[484],[1398],3
2314,360,[264],[1360],4
411,1502,[873],[1369],4
4471,2632,[715],"[1661, 1445]",2
706,987,[634],"[1481, 1377, 1464, 1360]",4
1067,1388,[352],[1398],4
1304,1230,[285],[1363],3
5307,1835,[324],[1403],3
2700,1299,[781],"[1540, 1530, 1581, 1509]",3
573,2306,[1219],[1439],4
3653,849,[310],"[1453, 1432]",5
1085,2530,[139],[1387],5
167,1857,[21],"[1568, 1377]",4
2877,493,[93],[1369],4
780,2653,[1073],[1425],3
3399,489,[225],[1362],5
4463,1339,[803],[1398],4
1099,2461,[1271],"[1653, 1398]",4
1630,31,[29],[1405],3
5020,2240,"[1190, 638]",[1363],5
3989,1251,[757],"[1394, 1492, 1443, 1576, 1577]",4
1428,1938,[1080],"[1360, 1361]",4
5075,1411,[533],[1401],5
3374,65,[50],[1398],3
1573,212,[149],[1363],4
3210,2573,[96],"[1403, 1567]",3
2303,2510,[15],"[1457, 1380, 1377, 1418, 1481]",3
4618,389,[287],"[1405, 1394, 1361, 1370]",3
5268,373,[25],"[1377, 1457, 1464, 1360]",3
3714,846,[553],[1437],5
1788,1279,[774],"[1530, 1540, 1360, 1568, 1377]",3
778,1886,[65],[1366],5
1764,2387,[396],[1392],4
3597,133,[77],"[1398, 1378, 1363, 1374]",3
2040,1201,[522],[1472],5
2093,926,[407],[1363],4
2553,2543,[949],"[1464, 1540, 1418]",5
4116,1437,[505],[1366],5
4692,500,[355],"[1510, 1475, 1371, 1438]",4
3338,2274,[285],"[1363, 1398, 1575]",4
4645,2460,[967],"[1622, 1393, 1455]",4
1087,1313,[792],"[1374, 1360, 1556]",3
1772,1240,[754],[1383],4
1476,1640,[949],"[1540, 1418, 1417, 1464, 1402]",4
4903,247,[163],"[1466, 1375]",4
2283,582,[406],"[1414, 1378, 1377]",3
3301,1863,[1052],[1464],4
130,195,[64],"[1401, 1383]",3
2676,1208,[738],"[1361, 1401, 1571, 1385]",4
1989,924,[129],"[1377, 1457, 1360, 1379]",5
1211,41,[38],[1410],4
2101,933,[140],[1369],4
1683,2093,[1136],"[1438, 1418, 1414, 1377, 1380, 1415, 1371]",3
5136,366,[270],"[1438, 1449, 1372, 1418, 1417]",5
3940,1431,[845],"[1603, 1370, 1450]",4
3203,16,[13],[1381],3
4131,265,[57],[1363],4
968,430,[310],[1410],4
2500,1922,[1071],[1401],4
5323,46,[43],"[1403, 1413, 1412, 1378]",5
833,2515,[731],[1438],5
5067,2577,[310],"[1360, 1432]",1
4131,1298,[672],[1562],3
40,249,[174],"[1398, 1385]",4
4152,1230,[285],[1363],3
2080,130,[88],[1385],5
1244,2145,[438],[1482],0
1487,2064,[1113],"[1568, 1540, 1457]",4
2816,919,[25],[1361],5
2406,2266,[1203],"[1360, 1472]",4
471,296,[217],"[1457, 1377, 1379, 1380]",4
4038,1264,[436],[1401],4
3684,2475,[814],"[1360, 1584, 1445, 1377, 1402]",4
719,1188,[161],[1465],3
3471,14,[11],"[1377, 1378, 1379, 1380]",2
2067,1288,[667],"[1457, 1521, 1540, 1379]",4
1639,608,[328],[1360],4
523,995,[637],"[1360, 1392]",3
1182,1656,[961],"[1460, 1392]",3
1643,1691,[543],"[1369, 1487, 1370]",4
1714,321,[236],"[1436, 1411, 1371, 1388]",5
4466,389,[287],"[1405, 1394, 1361, 1370]",5
1844,517,[197],[1424],5
3294,2461,[1271],"[1653, 1398]",4
1178,1472,[865],[1606],0
310,67,[50],[1398],3
519,106,[69],"[1429, 1430, 1428]",5
4123,2305,[149],"[1398, 1363, 1540, 1409, 1527]",1
1725,1370,[816],[1374],3
1844,279,[197],[1390],5
4171,2531,[139],[1616],5
5499,1941,[551],"[1372, 1438, 1418, 1463, 1417, 1371]",5
1224,458,[327],"[1426, 1376]",5
4226,1064,[633],"[1401, 1443, 1451, 1409]",3
4420,1429,[844],"[1556, 1378, 1424, 1568]",5
4181,607,[417],"[1360, 1525, 1377]",5
5420,2124,[1147],[1451],5
523,1097,[688],[1411],5
886,2077,[672],[1562],3
856,124,[83],[1438],5
2966,2115,[1143],"[1439, 1438, 1475]",5
913,2214,[688],"[1363, 1398, 1575, 1464, 1553]",4
2945,2632,[715],"[1661, 1445]",3
3940,2144,[1158],[1398],4
4866,1869,[1054],"[1412, 1411, 1388, 1371, 1378]",5
4158,1805,[1025],"[1457, 1377, 1360, 1517, 1531]",5
3072,2066,[1124],"[1372, 1438, 1418, 1417]",3
379,2361,[328],[1472],4
1729,893,[250],[1369],4
1446,51,[48],"[1370, 1421]",5
1919,176,[123],"[1394, 1432]",3
4282,2571,[862],"[1371, 1438, 1414, 1388, 1379]",4
3512,994,[270],"[1372, 1463, 1418, 1417]",5
5031,1499,[211],"[1405, 1363, 1385]",4
2304,2653,[1073],[1425],5
5104,2575,[96],[1403],4
1187,426,[291],[1499],3
4362,2337,[1233],[1451],3
1523,2573,[96],"[1403, 1567]",3
503,1215,[191],[1398],4
3523,2361,[328],[1472],5
3815,1534,[886],"[1419, 1464, 1540, 1402]",5
1394,18,[15],"[1383, 1384, 1385]",5
1095,849,[310],"[1453, 1432]",5
4582,1103,[691],"[1371, 1428]",4
2747,328,[241],"[1457, 1387, 1443, 1401]",4
1461,1817,[1030],[1363],5
492,653,[248],"[1434, 1363, 1533, 1486, 1534]",3
4576,1205,[736],"[1360, 1568, 1527]",3
1025,1079,[682],"[1540, 1380, 1409, 1450]",4
1800,1091,[69],"[1540, 1360, 1457]",2
4550,1921,[1070],"[1360, 1457, 1517, 1449]",5
4984,1620,"[936, 937, 938]","[1371, 1449, 1470, 1438]",2
4233,2594,[645],"[1377, 1457, 1380, 1481, 1464]",4
288,1620,"[936, 937, 938]","[1371, 1449, 1470, 1438]",3
358,18,[15],"[1383, 1384, 1385]",4
2125,2482,[1279],[1363],2
4968,1930,[1075],"[1444, 1374, 1361]",4
4151,850,[545],"[1371, 1417, 1418, 1416]",3
5180,627,[432],"[1409, 1457, 1380]",3
5510,426,[291],[1499],5
2446,1777,[79],"[1360, 1436, 1540]",5
3444,2387,[396],[1392],5
1697,2211,[407],[1363],4
5005,1543,[894],[1608],4
2975,2620,[1336],[1383],5
2159,1941,[551],"[1372, 1438, 1418, 1463, 1417, 1371]",3
231,2375,[645],"[1377, 1381, 1481, 1568]",5
2408,1107,[694],"[1401, 1443, 1409, 1451, 1377]",3
918,2655,[1087],[1403],5
3804,2008,[304],"[1377, 1402, 1398, 1464, 1480]",3
2202,999,[641],"[1540, 1457]",4
5004,2475,[814],"[1360, 1584, 1445, 1377, 1402]",4
1040,142,[97],"[1401, 1387, 1441, 1383, 1360]",2
1374,1379,[64],[1370],4
1014,1821,[1031],[1482],4
2644,67,[50],[1398],3
951,389,[287],"[1405, 1394, 1361, 1370]",3
3645,1711,[533],[1494],3
572,1328,[800],"[1468, 1472]",5
4771,1235,[359],[1398],5
4539,2461,[1271],"[1653, 1398]",5
3514,963,[619],"[1434, 1518, 1418, 1411]",3
4941,599,[153],"[1521, 1379]",3
268,1253,[69],"[1540, 1464, 1380, 1379]",3
1446,1062,[673],[1398],3
2150,591,[413],[1363],5
1723,273,[191],"[1366, 1472]",4
2544,2461,[1271],"[1653, 1398]",5
1201,2247,[1194],[1366],4
1721,2396,[612],[1472],3
3227,2201,[360],"[1464, 1398, 1440, 1378, 1419]",4
3557,21,[19],"[1392, 1385]",5
741,1635,[947],"[1360, 1401]",5
5021,2095,[1137],[1637],5
2591,202,[9],"[1375, 1376]",5
2661,1055,[669],[1561],3
5553,1193,[729],"[1372, 1495, 1570, 1418, 1475]",3
4410,2569,[1313],[1360],5
2760,2218,[1182],"[1374, 1370]",4
761,1007,[280],[1403],3
3556,1935,[1078],[1472],5
721,943,[372],[1411],4
1949,1181,[334],[1460],2
1951,2536,[139],[1616],2
5009,2396,[612],[1472],3
5350,809,[105],[1363],4
4840,1320,[695],"[1360, 1473, 1485, 1457]",5
2633,570,[396],[1433],4
1949,2357,[407],[1363],3
5344,293,[1],[1432],2
2751,507,[359],[1398],4
1673,1182,[235],"[1479, 1401, 1376]",4
1801,444,[264],[1360],3
5036,430,[310],[1410],5
3279,1419,[838],[1473],2
3462,1935,[1078],[1472],4
2317,2394,[15],"[1385, 1648]",5
57,677,[449],"[1537, 1374]",3
3970,1295,[780],[1512],5
4928,1396,[825],[1366],5
3379,1586,[688],"[1425, 1411, 1371]",4
4588,1122,[702],[1398],4
3339,1520,[21],[1445],5
5464,477,[340],"[1419, 1464, 1378]",4
4467,1888,[767],"[1450, 1457, 1399, 1398, 1380, 1540]",5
1343,300,[221],[1363],3
4841,2657,[126],[1418],4
4890,1279,[774],"[1530, 1540, 1360, 1568, 1377]",4
3446,2231,[836],[1366],5
1570,1557,[905],[1374],3
4408,648,[126],"[1369, 1456]",5
3139,1500,[872],[1609],2
4964,314,[64],"[1387, 1483]",4
5483,1201,[522],[1472],3
3065,2482,[1279],[1363],4
4532,1667,[912],"[1374, 1362]",3
2445,2040,"[543, 50]","[1390, 1398, 1370]",2
4328,373,[25],"[1377, 1457, 1464, 1360]",5
98,2365,[1106],"[1413, 1540, 1568, 1380]",3
4586,2463,[967],"[1406, 1360, 1387]",3
1870,2580,[1318],"[1414, 1438, 1371, 1388, 1425, 1379]",5
5297,59,[50],[1398],5
2805,2164,[235],"[1479, 1401, 1376]",3
1966,2424,[144],"[1380, 1378, 1363, 1473, 1379]",3
3401,1777,[79],"[1360, 1436, 1540]",3
4941,549,[211],[1363],3
1489,519,[368],"[1366, 1472, 1514]",4
4896,2322,[1225],[1360],5
2248,382,[125],[1411],3
984,378,[125],"[1377, 1457, 1398, 1437, 1414, 1363]",5
562,1329,[801],"[1418, 1449, 1417, 1373, 1372, 1438]",4
2035,518,[113],[1363],2
5283,979,[517],"[1363, 1552]",4
4532,1933,[1077],[1360],3
57,1485,[449],"[1537, 1374]",5
3031,919,[25],[1361],4
2168,2459,[967],"[1406, 1360, 1622, 1455]",2
474,142,[97],"[1401, 1387, 1441, 1383, 1360]",4
5172,507,[359],[1398],3
2655,1360,[143],"[1517, 1409, 1380, 1377]",5
4471,1279,[774],"[1530, 1540, 1360, 1568, 1377]",3
2969,1472,[865],[1606],4
3248,1691,[543],"[1369, 1487, 1370]",4
2301,2478,[1275],"[1438, 1372, 1371, 1474]",4
1089,1320,[695],"[1360, 1473, 1485, 1457]",5
2175,781,[518],[1403],3
3735,2047,[767],[1399],5
192,943,[372],[1411],4
4752,1384,[822],"[1540, 1568, 1417, 1457]",4
2511,1856,[1048],"[1401, 1374, 1398, 1540, 1443]",4
4039,1230,[285],[1363],4
